easting,northing,number_of_vehicles,casualty_severity,age_of_casualty,1st_road_class_a_m,1st_road_class_b,1st_road_class_c,1st_road_class_motorway,1st_road_class_unclassified,road_surface_dry,road_surface_flood,road_surface_snow,lighting_conditions_darkness_no_street_lighting,lighting_conditions_darkness_street_lighting_unknown,lighting_conditions_darkness_street_lights_present_but_unlit,lighting_conditions_daylight_street_lights_present,weather_conditions_fine_with_high_winds,weather_conditions_fine_without_high_winds,weather_conditions_raining_with_high_winds,weather_conditions_raining_without_high_winds,weather_conditions_snowing_with_high_winds,weather_conditions_snowing_without_high_winds,casualty_class_passenger,casualty_class_pedestrian,sex_of_casualty_male,type_of_vehicle_car,type_of_vehicle_goods_vehicle,type_of_vehicle_minibus,type_of_vehicle_motorcycle,type_of_vehicle_other_vehicle,type_of_vehicle_pedal_cycle,accident_day_of_week,accident_week,accident_hour,road_surface_frost,road_surface_wet,lighting_conditions_darkness_street_lights_present_and_lit,weather_conditions_fog_or_mist,weather_conditions_no_report,casualty_class_driver,year,day,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
427607,433942,1,1,19,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,4,28,20,0,0,0,0,0,0,2014,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
430004,430947,1,0,41,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,28,10,0,0,0,0,0,0,2014,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
435261,439661,2,0,50,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5,28,16,0,0,0,0,0,0,2014,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
435261,439661,2,0,44,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5,28,16,0,0,0,0,0,0,2014,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
426579,431826,2,0,19,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5,28,20,0,0,0,0,0,0,2014,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
426579,431826,2,0,19,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,28,20,0,0,0,0,0,0,2014,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
419172,441737,1,0,54,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5,28,15,0,0,0,0,0,0,2014,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
427996,436017,2,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,28,22,0,1,1,0,0,0,2014,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
429939,433389,3,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5,28,23,0,1,1,0,0,0,2014,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
430430,431073,2,0,32,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,6,28,12,0,0,0,0,0,0,2014,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
430640,432631,2,0,24,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5,28,12,0,0,0,0,0,0,2014,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
438461,432691,2,1,27,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,6,28,15,0,0,0,0,0,0,2014,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
438461,432691,2,0,33,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,28,15,0,0,0,0,0,0,2014,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
426083,432607,2,0,11,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,28,19,0,0,0,0,0,0,2014,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
424118,430517,3,0,35,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,28,21,0,0,1,0,0,0,2014,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
427815,435195,2,0,44,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6,28,23,0,0,0,0,0,0,2014,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
418999,442122,2,0,36,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29,7,0,0,0,0,0,0,2014,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
418843,441625,3,0,26,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,8,0,0,0,0,0,0,2014,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
418843,441625,3,0,8,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,29,8,0,0,0,0,0,0,2014,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
418843,441625,3,0,5,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,29,8,0,0,0,0,0,0,2014,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
418843,441625,3,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,29,8,0,0,0,0,0,0,2014,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
430878,434323,2,0,8,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,29,12,0,0,0,0,0,0,2014,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
435246,434855,2,0,22,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,29,9,0,0,0,0,0,0,2014,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
435246,434855,2,0,44,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,29,9,0,0,0,0,0,0,2014,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
436076,435551,2,0,57,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,29,12,0,0,0,0,0,0,2014,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
432678,437964,2,0,39,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,29,20,0,0,0,0,0,0,2014,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
428522,434296,1,0,19,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,29,22,0,0,1,0,0,0,2014,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
424834,443280,2,0,60,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,29,0,0,0,1,0,0,0,2014,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
424834,443280,2,0,37,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,29,0,0,0,1,0,0,0,2014,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
426753,427786,2,0,58,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,29,9,0,0,0,0,0,0,2014,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
426753,427786,2,0,54,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,29,9,0,0,0,0,0,0,2014,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
429021,432303,2,1,81,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,29,11,0,0,0,0,0,0,2014,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
429913,437438,2,0,43,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,29,8,0,0,0,0,0,0,2014,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427258,438424,1,1,50,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3,29,20,0,0,0,0,0,0,2014,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
430223,436146,3,0,14,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,29,8,0,0,0,0,0,0,2014,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
432624,436863,2,0,59,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,29,12,0,1,0,0,0,0,2014,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
419948,440834,1,0,5,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,4,29,15,0,0,0,0,0,0,2014,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
435820,436600,1,0,33,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,29,16,0,0,0,0,0,0,2014,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
443206,431647,2,0,49,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,29,16,0,0,0,0,0,0,2014,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
430844,433470,2,0,5,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,29,19,0,0,0,0,0,0,2014,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
434196,431721,1,1,44,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,29,21,0,0,1,0,0,0,2014,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
432119,432870,1,0,17,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5,29,9,0,1,0,0,0,0,2014,19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
440582,432102,3,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,29,10,0,1,0,0,0,0,2014,19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
440582,432102,3,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5,29,10,0,1,0,0,0,0,2014,19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
440582,432102,3,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,29,10,0,1,0,0,0,0,2014,19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
430935,436032,2,0,62,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5,29,16,0,1,0,0,0,0,2014,19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
430935,436032,2,0,37,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5,29,16,0,1,0,0,0,0,2014,19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
430935,436032,2,0,42,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,29,16,0,1,0,0,0,0,2014,19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
431508,435127,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,5,29,22,0,1,1,0,0,0,2014,19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
430306,433854,2,0,32,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,6,29,2,0,0,1,0,0,0,2014,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
424210,428251,2,0,25,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,9,0,0,0,0,0,0,2014,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
424210,428251,2,0,53,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,9,0,0,0,0,0,0,2014,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
424210,428251,2,0,23,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,30,9,0,0,0,0,0,0,2014,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
422357,433393,1,0,71,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,30,10,0,0,0,0,0,0,2014,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
424236,428248,2,0,65,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30,9,0,0,0,0,0,0,2014,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
424236,428248,2,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,30,9,0,0,0,0,0,0,2014,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
424236,428248,2,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,30,9,0,0,0,0,0,0,2014,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
429146,431769,2,0,62,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30,15,0,0,0,0,0,0,2014,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427033,433106,2,0,35,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30,16,0,0,0,0,0,0,2014,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
428836,440130,1,0,10,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,30,17,0,0,0,0,0,0,2014,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
432325,440329,2,0,28,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30,20,0,0,0,0,0,0,2014,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
432325,440329,2,0,71,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,20,0,0,0,0,0,0,2014,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
432325,440329,2,1,77,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,30,20,0,0,0,0,0,0,2014,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
432325,440329,2,0,76,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,30,20,0,0,0,0,0,0,2014,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
435268,439754,2,0,29,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30,8,0,0,0,0,0,0,2014,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
435268,439754,2,0,57,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30,8,0,0,0,0,0,0,2014,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
424849,429106,1,0,85,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30,12,0,0,0,0,0,0,2014,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
426513,435652,2,0,23,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,30,16,0,0,0,0,0,0,2014,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
432062,435966,2,1,37,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,30,7,0,0,0,0,0,0,2014,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
424510,435232,2,0,69,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,30,8,0,0,0,0,0,0,2014,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
435672,436358,1,0,70,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,30,8,0,0,0,0,0,0,2014,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
436290,434141,3,0,23,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,30,12,0,0,0,0,0,0,2014,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
430846,433470,1,0,15,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,30,15,0,0,0,0,0,0,2014,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
430233,435116,2,1,20,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,30,17,0,0,0,0,0,0,2014,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
433321,426414,2,0,22,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,30,17,0,0,0,0,0,0,2014,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
433321,426414,2,0,5,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,30,17,0,0,0,0,0,0,2014,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
428361,432505,2,0,30,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,30,17,0,0,0,0,0,0,2014,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
428618,436950,3,1,23,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,30,19,0,0,0,0,0,0,2014,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
428618,436950,3,0,22,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,30,19,0,0,0,0,0,0,2014,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
428618,436950,3,0,47,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,30,19,0,0,0,0,0,0,2014,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
441242,445218,2,1,41,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,30,21,0,0,0,0,0,0,2014,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
425072,427742,2,1,61,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,30,7,0,0,0,0,0,0,2014,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
430415,432791,2,0,35,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,30,10,0,0,0,0,0,0,2014,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
430812,433798,3,0,31,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,30,16,0,0,0,0,0,0,2014,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
430957,435789,1,0,22,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,5,29,16,0,0,0,0,0,0,2014,19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
428540,431402,1,1,17,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,30,17,0,0,0,0,0,0,2014,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
423911,428209,2,0,23,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,30,17,0,0,0,0,0,0,2014,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
428140,435853,2,1,29,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,30,18,0,0,0,0,0,0,2014,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
426580,427699,2,0,81,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,30,10,0,0,0,0,0,0,2014,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
427004,434860,2,0,39,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,30,16,0,0,0,0,0,0,2014,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
423717,437981,1,1,63,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,30,13,0,0,0,0,0,0,2014,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
431976,427764,3,0,23,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,30,19,0,0,0,0,0,0,2014,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
431976,427764,3,0,18,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,30,19,0,0,0,0,0,0,2014,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
431976,427764,3,0,16,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,30,19,0,0,0,0,0,0,2014,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
431976,427764,3,0,37,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,30,19,0,0,0,0,0,0,2014,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
431976,427764,3,0,14,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,30,19,0,0,0,0,0,0,2014,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
431976,427764,3,0,32,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,30,19,0,0,0,0,0,0,2014,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
443109,433214,2,0,22,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,30,20,0,0,0,0,0,0,2014,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
420962,440995,1,0,22,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5,30,3,0,0,1,0,0,0,2014,26,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
422895,437525,2,0,22,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5,30,12,0,0,0,0,0,0,2014,26,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
419836,437055,1,1,25,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5,30,16,0,0,0,0,0,0,2014,26,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
429647,434311,4,0,27,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,5,30,17,0,0,0,0,0,0,2014,26,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
433213,439177,1,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,6,30,0,0,1,0,0,0,0,2014,27,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
430881,433361,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,6,30,0,0,1,1,0,0,0,2014,27,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
426123,439162,4,0,81,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,30,18,0,0,0,0,0,0,2014,27,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
426123,439162,4,1,85,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6,30,18,0,0,0,0,0,0,2014,27,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
426123,439162,4,0,93,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6,30,18,0,0,0,0,0,0,2014,27,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
426123,439162,4,0,81,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6,30,18,0,0,0,0,0,0,2014,27,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
